mixing_rate_rpm,colour_removal_,turbidity_removal_,mixing_time_min,coagulant_vol,nitrate_concppm,iron_concppm,ph,doppm,salinityppt,initial_ph,tds_ppt
98.21908899218838,61.40796040153025,7.856892267454768,4.506267204019996,3.9604753447246734,6.7555239719164,8.60416190877366,4.023276655473546,11.556317933222608,13.493200870636002,10.0,1.7722952075265683
84.41013728146515,100.0,16.02569529759642,4.119496846678492,3.9132991718412486,15.753730488915572,4.697551233718903,5.151267221446564,11.020930326668635,12.890760452736636,4.039335292603307,0.5526726682865302
98.22576476288334,100.0,13.55970297923442,4.0946826725937,4.262911059167859,12.689878819827642,10.258609053417391,4.0,11.09107964740402,12.828582836771572,4.663138815437575,0.2670431776188581
86.71242590957524,54.06536050164011,18.726152512436748,3.945911211503559,4.147183954057971,0.0,11.201398337835377,5.268205559584193,11.43498752363219,13.329042409237626,6.269125467073366,0.160153656446005
101.93905431901176,41.32744343640664,19.67402676954852,4.123090378987835,4.106035937227432,11.130869344447868,2.841040907833568,8.360119645073212,11.82808307456335,13.360527090503576,7.049069036858047,0.2294201570525966
84.37740713767879,45.87571002112893,19.76075036639689,4.259636736658225,4.186249087405369,6.000549609347295,11.186666199593864,4.062022980079794,11.018312128963574,12.363580017179364,7.951312257542328,0.0975870812081936
86.39096333563667,87.31902874175367,18.703695418410742,3.5912608882332377,3.8762291431232585,12.181117168626338,6.375173412641121,6.766780030146025,11.31700241013259,12.875515887538166,8.971476043891533,0.5723097700995652
88.23662619781133,100.0,14.898898112737264,4.442993875807229,3.9556923306181377,15.172007270836248,10.075054355541244,5.517857151455285,11.347133552153338,12.675002267509004,9.799407586939337,0.5359015005577309
92.42745902359744,71.46386369407956,89.46347320790451,3.910333997749718,3.75959051540161,3.6903467666183465,6.641518806424354,4.0,11.094636851420272,12.295796517709736,7.033518021418731,0.677840973660662
88.52505484833735,79.03591434305234,90.5499456114536,4.221364531359135,3.9363684093136087,10.272596030150982,9.28800463378563,4.0,10.875502894558933,13.254224474948716,7.028760704250164,0.7871267228445458
88.72138200768359,72.24905594764284,57.93321010877992,1.210954248923462,4.323931715949403,7.809844656000535,4.422664517438911,9.005155255118524,11.158048593332031,12.606528400961436,6.916824028657974,0.7835959475010039
86.77263568668806,76.67359831973484,61.581907745034826,2.1231278651603964,4.009780703958628,13.686905608003231,9.785943819373694,4.0,11.192537017935544,12.802316228144615,7.129587770103436,0.6524940293941599
87.74186451802224,77.13425345086631,78.63501630546898,2.869669353165716,4.3468434222238646,5.372902900194556,6.461321167014271,10.0,10.747832415954832,13.567676535006532,7.042949311954536,0.7733065143537363
96.751640275617,100.0,87.95782838651145,4.187246670731998,3.4438093748937653,18.691583602642453,3.799879315749605,4.0,10.89615666265197,13.972521308091933,6.960842946639975,0.7894875930511703
98.88162814665549,76.00508499145744,96.8838582779642,4.992401287619152,4.187650727090121,15.814833501448078,9.906397771720966,6.0819799559689445,10.838015625279269,12.66508992054653,7.019328758169454,0.768203238467237
100.66087066406357,86.52516294763937,87.26938805437382,1.9347975286738457,4.239685402303364,8.827599811942903,6.083355731637301,8.902788296974622,10.59540527254114,12.260563743395627,6.842996041942661,0.6737593451689643
81.16263154452764,95.600359143475,89.43847621020016,3.642967909601604,3.967010490816346,1.0742400755721278,7.754700668119478,7.198702949272732,11.698478020990136,12.837628848131224,6.9228790696714695,0.7678347155576406
86.60334941956265,94.79687929863616,88.40310504889777,6.394825063153821,3.977484350212673,11.748739224250032,8.657627750951555,8.893067368313204,11.524360461674927,12.856982958422922,6.929701924838316,0.7748324216590674
86.55088863800061,100.0,94.89083404227544,8.067703853412125,4.113140033540634,12.12409703259796,8.64130308156679,4.998823861254668,10.763934656423755,13.153307449744824,7.147681713812147,0.7161383890448636
88.9026885007197,90.51127746929438,89.72582759281823,10.11247225045689,4.007456554701577,5.896281151236538,11.549757445311704,4.158910801444211,11.750342148152244,13.65236387523327,6.740620399864027,0.6843388799700112
74.24705681041901,72.02522939970261,21.18375419869414,4.304532834062692,4.135794492809902,10.208067690492294,9.37167835397278,6.253010842814657,11.76979571743663,12.38291534971878,6.929577456302689,0.6882570313641686
81.85379068534574,13.060593494445634,20.628797784495724,4.259184856955597,0.8353217259856156,12.25870845852311,4.285759040011672,4.0,3.4083862296170477,3.9649398324544944,6.952450732595638,0.7770448157874669
87.2756746128481,19.626825890790688,17.398484678374043,3.7938125372940177,2.1108494569656857,0.0,7.055865481695783,4.0,6.619610851905701,5.688174263974172,7.006715418333053,0.7398516475802966
90.42492803541906,33.154627792892775,14.911222300781098,3.678976646998155,2.8064046928674977,3.85827931978484,8.013391147147017,7.448692958670889,8.531102943808769,9.728381874888653,7.247630245293094,0.7332662667291137
86.87435378453787,39.00823233123967,10.110950049852065,3.85887545036138,4.281729153613641,4.690336669535178,6.50401258737143,6.579566320099108,11.48672498792629,11.821057785133997,7.155525462564676,0.8052184081752254
83.97820601884672,39.254055991499,20.724332070847197,4.053642535287544,4.886803108698923,0.0,3.8963026432955834,4.0,12.05766188959395,14.253682701043276,6.701343276762247,0.7360658688011682
101.31429583514657,55.70843033424842,12.398741809177825,4.291822146799812,6.118097710483304,0.0,6.151337379879891,5.127792195905353,14.706724942583117,15.758274179755222,6.883810554615128,0.7663527112677999
76.58672464678682,94.27962045814635,14.707809634713476,4.365225234874535,6.881647579229056,0.0,7.167382680600836,5.939230407319519,19.862934910642696,22.01677691260011,7.102301997684316,0.7118642689765873
109.8867363561664,12.85138546366384,18.195086691434195,3.7410615890009615,3.990630005016299,3.760769420003034,14.919373628743951,7.378087441935643,20.147310664371336,22.03217067687875,6.888120953436983,0.655814296742995
106.01870952546808,83.26332347091059,3.861214475514915,4.204031373062193,4.191756536614413,10.779909384074074,6.315032341060467,4.0,11.037395500862122,12.555267920171778,4.1576832707589375,0.8287599024288945
89.04044301441053,69.62292680616919,0.0,4.419445665344812,3.818127706440169,7.798091773554241,8.643171561430735,10.0,12.359185812750122,12.979751725309914,4.7169659927756,1.013637949070243
94.85367187764624,90.80131333158944,0.0,4.402789784315677,4.329989265441669,6.887003221015338,12.441099121857924,5.717237740598818,11.920830776736707,12.369675694118358,5.754571863081535,1.1214433843808795
82.35079226332803,80.8527078119396,4.3814714367513234,4.505700108065688,4.008082782090772,14.72672034808495,10.770046547796742,7.076536923644472,12.171719024866288,11.582302785826393,6.845094875996805,1.0509536637438883
99.56504680776877,69.55815756427273,0.0,4.045297956716682,3.943146358325135,11.482771122085165,7.568002413735759,4.0,10.999832038293151,13.316264374812896,7.983746890955098,1.5553396762178069
86.7335774666892,81.79304687379211,3.96201991772044,4.013701614180645,4.047683692501585,9.165727054510484,7.185038770397598,6.72448023565314,11.71440574762148,13.13218481731252,8.731198919981818,1.4482762713333064
75.90626260345711,78.86328986422136,6.092519624060076,3.8812527543233575,3.877779207845861,5.824223854943094,6.828150416690498,4.0,11.96551003760617,13.52673265849274,10.0,1.705917217127167
98.43420034081169,100.0,18.72449841284707,3.646754649292524,4.43913932647093,11.999299754893872,6.768789203465408,6.534368137897293,10.886428593626723,12.22493024507019,4.0,0.538020892373208
104.90432341360732,93.3330483892194,15.819400714967855,3.745825593353712,4.158266243066101,8.788058507640416,12.204416633668504,6.729193099348339,11.140374077721804,12.979075671755366,4.924041686288396,0.3063093499144569
85.61981587337557,64.67963604596372,14.199709433366383,3.781255777401427,4.074590284544936,10.2202503762969,14.358797272835428,4.0,11.62569360669535,13.36613788164544,5.934507330674524,0.2297801302810434
85.0250510865414,24.328218147301243,18.744053971978836,4.2580378419645415,3.940867330499417,13.431620759801548,10.935499889292425,4.0,10.943318115309308,13.131607646284056,7.097486792406533,0.225134400674096
77.55852879758557,51.67570074374247,18.167900411125476,3.841583455356173,3.914858791533877,10.139509658090898,10.167201154478024,5.655854098957957,11.309733080530588,12.142778235361398,7.909823692605734,0.1622002891321407
78.60215363861514,96.63114174826896,18.39388569527871,4.221914935328621,3.62628372356731,18.599216956086828,12.949703797914127,4.714563113237736,11.202239491936052,12.898370707296944,8.91257293646672,0.4757072929444211
79.30633708806909,100.0,16.829431787878946,3.728291972241982,4.106645722403599,2.831142267131365,6.732178849883548,9.54296953770096,11.108045241286357,12.385082237841443,9.82950229314812,0.4690471447656937
110.118406692508,85.29817402455907,90.56063557526952,4.514727314823537,3.9442925387952967,11.04669810717822,5.689035106343898,7.455049815560634,11.218448406360944,12.450125439767564,7.092047431103629,0.7438303286403779
101.5128483639362,87.74307199464664,51.52059661754758,0.9505917802518512,3.9726759877716353,5.306999052069914,11.93028799977794,5.751254257689224,11.637379946351764,13.597914117327546,6.758115781698646,0.7233641737653335
94.21569781750384,77.31564440764524,64.59751258784162,2.0558655631890863,3.918390901926022,8.266985258716417,7.628416032138636,4.0,10.63248487228351,13.08554185743687,7.002348016463503,0.7312002138100534
77.95381541901993,91.31225953703763,85.5173736117333,3.014111432144857,3.838126819083471,9.027157381522883,9.567924159828742,5.857015978168802,11.185252567640838,12.6629079629061,7.145203173665544,0.8287441849732579
95.85661418871526,71.58168409392627,89.37757187444191,3.8660096020081545,3.8695452550395872,10.234179093792942,6.800917323378702,8.570595341922779,11.042548624518904,11.789656522851306,6.999265024659811,0.6515635762536004
81.97540218438455,92.4277715902129,90.95346909156704,4.943266075365116,3.9960950267201856,10.18254156665938,8.818593066621792,5.050653537184767,10.946533193269325,13.478833744411013,6.619104154883293,0.6958832497359173
82.24791728279831,82.20229278318885,78.14393775216196,2.01607493065599,4.153317411835596,8.21775333039317,12.243578399414654,10.0,10.770692492758728,13.02245679615008,7.226879862537035,0.8324905131487332
86.66711838852419,83.75870555799125,91.03530041933854,4.008675364306466,4.090259891141979,8.780606364599087,13.594953268631905,4.0,11.065553463770824,12.280412164366034,7.182948076959473,0.7145392644771358
91.11444679058306,94.75799188976292,92.83426274368014,6.512646986345431,4.13402867661285,11.642176494131684,6.02681960736343,8.089676774036533,10.945965115397422,12.746068002907476,7.0654209978492775,0.7150303657706915
85.91261549131333,89.94764711479702,91.89688663430852,7.90347544820687,4.184164523181997,11.812695204020777,6.764395604690774,10.0,11.620351698875,12.391785599048651,6.668161498551914,0.7195447010492746
91.92113471018033,98.96992789149098,89.83004212471049,9.698027464094388,3.734481579899556,8.689796905151164,8.103204258760188,8.608676567212498,10.920887865471933,12.404928232560966,6.922201226577215,0.7669543879625762
90.47472090660312,72.44427373644379,15.989436749208686,3.955189549921076,4.062039395476996,11.614045557288549,7.609013708515786,7.282975309422052,11.194780216809162,13.632946372305357,6.960719673288266,0.6567816335805029
87.32646022691837,1.3917289282978995,17.396741454408993,3.73602353626194,1.1335754436371883,12.33852834332641,10.218903222321392,5.301142082265143,3.937890962180404,3.9548328446594985,6.960130401629732,0.7281063494888966
93.50556657873403,23.7141409175864,8.873643141502496,3.791682636551589,1.945476530418012,1.959486830129336,10.465654023332911,4.0,6.709645003310652,7.336784957877289,7.040055154953888,0.8181520923739696
96.35127454646675,32.29134073699189,12.767591850124964,4.093489677614255,2.7968974784283698,0.0,9.09772159237423,7.956704854444519,9.43663236147235,9.425464787442175,6.973230998746934,0.7450925755918012
97.04540899031484,44.53928109982771,13.475824931196758,3.918307230324816,4.118263466171787,0.2577227512100975,9.366574319578852,4.0,10.0224306287331,10.82713684886398,6.922315095085078,0.7761794362942291
86.1215767085383,45.90376761107977,14.079393727453212,3.9031884996873103,5.162431917372994,0.6316227843268231,9.76764491580296,5.6717422932823975,11.992797978827353,13.128735601801289,6.802106273616177,0.6664723310711805
87.15680410273028,67.76551904850521,16.594628977035196,3.886296988412592,5.960737028534061,6.703450161710595,8.841659002685308,9.4368126999086,12.798587681296333,14.704187808863256,7.091760222841823,0.8047220479161259
94.61072459065832,100.0,12.480906255936286,4.12641493040229,6.78935955282593,2.0097419669297665,6.579046932766079,6.752493016038795,19.35721655228423,21.560456597366656,7.142665702265733,0.7525299224985165
77.94470670125571,5.216128222413251,16.18883382668536,4.002247145984869,3.656056861988626,4.0577031729716335,11.204692180942024,10.0,20.52978558597894,23.6709274231017,7.248921975555913,0.6834974035632977
90.79798969068472,78.89578878670146,0.8900144689457908,4.199399224366379,4.14608509103314,8.208607990340568,8.733551980901748,10.0,11.47434091459782,12.931144013935276,4.0,0.9146575210696024
83.00641299930928,84.3413945458496,0.0,3.4525182709936697,3.859291655654933,13.84335607219191,8.386722541563717,4.0,11.316385625803658,12.179535519421282,5.044158060257434,0.996747990467813
78.56333788213414,76.56085298487119,0.0,4.025556435368602,4.425739332789489,5.719876352280526,3.469594573206562,10.0,11.115846859872176,12.774821201142132,5.877880499029319,1.017742496592755
89.12734738919232,78.53501295542999,0.0,3.671375126495844,4.151573608197772,11.477144805969528,10.548607412777535,5.930377903431955,10.937632610808508,12.740928047638617,7.133373561804606,1.1281762890082006
96.16549590959198,96.1078079008322,5.592894652065415,4.113658535266826,4.337494761923043,8.793444971167581,11.095446404251996,9.614628295356717,12.12373890962012,12.26074774045584,8.302748286792513,1.6907268136768143
92.97056278095492,88.52843239209767,0.0,4.546224093614083,3.846122972531108,7.829608044606769,7.728085850467201,6.253658658412253,11.697878990946863,12.58888323288905,8.874427978428308,1.4480184524709183
73.60804243599182,67.07068887604905,4.8753894717148665,3.751486035066365,3.986966471199699,11.23691930622822,9.966245536626143,7.460889120587135,11.26445390968912,12.703761981376005,9.892400451649989,1.665152783662644
101.12975915595452,100.0,14.453503306261512,4.064133166592501,4.028012876651586,7.1094136482650665,7.392927509238846,10.0,11.50052296782494,13.357561128243836,4.02192507508797,0.6213403589338871
86.63664757787427,100.0,18.141872999717958,3.9522725801472247,4.310317011740603,14.305194321557812,7.834709387414504,8.78841753078807,11.538591723560208,12.265196965413212,5.02659327438837,0.2628257451455594
77.74518940660104,56.36923603928117,15.207674472807136,4.355846372290747,3.968481160134089,6.752219438885863,13.114649862900514,6.084099789550664,10.87769073099862,12.95640828748074,5.694277894970956,0.2570170924901406
89.29198715488722,28.43007166883316,14.740962071637329,3.564721729680259,4.127064229746628,7.483341062553489,6.879720433646897,7.082379379552969,11.134754979770015,12.833665246978436,6.950517174949547,0.2017353560239621
103.19884718346712,47.7948140734476,19.35289510839067,4.204927236544823,4.159922769532991,9.67305258187012,5.969122498585978,7.749227343166255,11.428699610880496,13.23338024853664,7.823377334614188,0.1112712175302888
94.4883265954014,92.32843031263538,18.11989430257315,3.8365015297521055,4.093088249340856,12.133752989737816,7.043627803345359,7.708926147606104,11.45457676096375,12.419727949819393,8.891902937896404,0.5059603806027945
81.1169374062337,100.0,14.9772414294929,4.250544203484787,3.958865861526584,8.59228094860402,10.860512759047571,7.393440156306937,10.89374405894911,13.09498730305774,9.989344544526372,0.5458693452613628
